user_id,name,email,phone,risk_score,account_creation_date,last_activity_date,fraud_history,kyc_verified,segment,typical_transaction_amount,typical_merchants,typical_locations
user_000116,William Mendoza,sferguson@example.com,+1-405-289-1135,0.06,2023-02-10T22:11:08.355200,2025-04-18T13:42:36.701872,False,True,student,64.46,"[115, 70, 79, 39, 151, 432]","[129, 197]"
user_000117,Tracy Rivera,grodriguez@example.com,888.989.9375,0.01,2024-02-27T19:44:57.657338,2025-04-18T13:42:33.315398,False,True,standard,131.34,"[172, 448, 392, 316, 67, 305, 192, 78, 83, 92]","[184, 112, 11]"
user_000118,Haley Johnson,phillipssamantha@example.org,725-945-7387,0.03,2020-10-13T15:36:59.103769,2025-04-18T13:42:41.319637,False,True,premium,231.44,"[312, 145, 385, 383, 401, 229, 119, 273, 122, 158]","[49, 94, 173, 146, 112]"
user_000119,Austin Williams,johnsonmatthew@example.org,+1-423-882-8258x67362,0.19,2022-04-10T18:49:01.364205,2025-04-18T13:42:42.243302,False,True,student,6.23,"[270, 214, 494, 82, 418, 102, 410, 309, 70, 446]","[13, 164, 123, 95, 141]"
user_000120,Joanna Jordan,bushjamie@example.net,391-682-5537,0.04,2023-08-26T04:57:17.526505,2025-04-18T13:42:27.369039,False,True,standard,76.0,"[42, 390, 82, 139, 230, 463, 262]","[111, 23, 56]"
user_000121,Emily Price,wmatthews@example.com,392.449.9125x134,0.02,2022-03-01T02:28:23.643090,2025-04-18T13:42:06.481513,False,True,standard,121.07,"[27, 202, 257, 191, 120, 197, 41, 114, 14]","[25, 182, 166, 85, 37]"
user_000122,Kyle Andrews,olopez@example.net,001-728-227-4225x790,0.06,2022-09-20T08:44:36.670964,2025-04-18T13:42:09.707710,False,True,student,81.71,"[425, 71, 388, 361, 240, 229, 315, 2, 463, 40]",[65]
user_000123,Justin Delgado,acohen@example.net,672.419.0340x438,0.1,2024-03-14T03:49:19.474427,2025-04-18T13:42:31.939028,False,True,student,50.64,"[397, 147, 121, 154]","[12, 61]"
user_000124,Kathleen Dixon,adamsamy@example.com,+1-207-983-6134,0.02,2021-08-11T07:47:31.319698,2025-04-18T13:42:49.731977,False,True,student,88.91,"[56, 428, 463, 255]",[161]
user_000125,Sean Wilson,jasonrojas@example.net,(696)429-2330x958,0.11,2021-11-30T10:15:56.554858,2025-04-18T13:42:40.243226,False,True,premium,39.67,"[219, 0, 314, 180, 123, 292, 213]","[170, 171, 21]"
user_000126,Derek Hodge,taylorkaren@example.com,9424232536,0.03,2023-03-08T20:47:02.939559,2025-04-18T13:42:14.123029,False,True,standard,31.22,"[447, 240, 22, 325, 198, 191, 129, 382, 8]","[17, 88, 61, 187, 168]"
user_000127,Jesse Schultz,powellkara@example.net,(577)859-0175x186,0.02,2024-06-02T16:59:55.283355,2025-04-18T13:42:27.682897,False,True,business,45.08,"[22, 180, 279, 173, 416]","[199, 175, 118]"
user_000128,Drew Kelley,ashleewashington@example.com,+1-600-417-0127x70632,0.07,2024-09-01T05:50:35.080480,2025-04-18T13:42:50.595702,False,True,premium,56.95,"[69, 32, 366, 397, 483, 234, 18, 150, 103, 22]","[10, 80, 79, 131]"
user_000129,Isaac Miller,brettgarrett@example.net,001-936-211-0371x293,0.07,2020-05-03T02:17:19.810100,2025-04-18T13:42:18.614449,False,True,student,29.36,"[18, 385, 331, 97, 146, 182, 441]",[167]
user_000130,Scott Benson,yjones@example.org,001-211-455-4262x2189,0.02,2022-07-01T01:56:44.176513,2025-04-18T13:42:41.345922,False,True,business,15.99,"[455, 204, 380, 225, 458, 489, 197, 173, 498]","[127, 177, 94]"
user_000131,Brittany Jenkins,fheath@example.org,(619)365-6523,0.11,2021-07-15T13:46:44.804041,2025-04-18T13:42:34.059944,False,True,standard,6.1,"[217, 40, 220, 308, 421, 92, 279, 150, 164, 52]","[83, 169]"
user_000132,Dominique Pugh,abbottdominique@example.com,989.883.6403,0.0,2020-11-10T06:20:07.982307,2025-04-18T13:42:27.974952,False,True,student,20.33,"[353, 227, 179, 228, 21]","[157, 111, 70, 163, 14]"
user_000133,Kelsey Levine,sarah26@example.net,(858)627-1091x04300,0.09,2023-06-10T06:24:55.564599,2025-04-18T13:42:28.062938,False,True,business,59.11,"[410, 383, 347, 81, 487, 15, 73, 434, 311, 400]","[8, 32, 17, 60, 199]"
user_000134,Michael Miller,joshuacollins@example.net,528.256.9146,0.09,2021-07-08T20:10:13.227335,2025-04-18T13:42:53.477665,False,True,standard,22.1,"[78, 347, 230, 485, 189, 190, 227, 390, 39, 293]","[135, 93, 101]"
user_000135,Logan Brown,davidzimmerman@example.net,4276588425,0.0,2023-12-17T20:36:51.653317,2025-04-18T13:42:05.083403,False,True,standard,28.38,"[376, 95, 255]","[143, 30, 67, 198, 66]"
user_000136,Frances Patterson,bakertheresa@example.net,777-485-0792,0.01,2021-07-28T06:20:52.093524,2025-04-18T13:42:04.174295,False,True,business,135.72,"[469, 251, 102, 62, 69, 436, 37, 231, 88, 460]","[22, 174, 81, 170, 88]"
user_000137,Miranda Perez,williamsmichelle@example.org,5757622086,0.18,2021-07-15T17:59:36.678621,2025-04-18T13:42:52.951286,False,True,business,54.42,"[435, 80, 364, 363, 474, 358, 326]","[92, 130, 57]"
user_000138,Roger Duncan,shawrachel@example.org,380.961.7445,0.1,2020-05-02T22:11:43.530454,2025-04-18T13:42:10.040269,False,True,premium,265.61,"[404, 252, 13, 184, 283, 293]","[119, 141, 33, 156, 22]"
user_000139,Elizabeth Dean,frichardson@example.org,001-883-620-6038x5050,0.02,2020-10-25T04:52:36.805680,2025-04-18T13:42:29.788869,False,True,student,14.74,"[210, 393, 209, 421, 294, 37, 64, 497, 162, 328]","[115, 119]"
user_000140,Johnathan Brown,jenniferdavis@example.org,865.471.9182x61990,0.04,2021-06-24T18:20:13.627560,2025-04-18T13:42:13.659456,False,True,premium,62.01,"[494, 66, 221, 257, 466, 444, 28, 425, 63, 265]","[77, 42, 41]"
user_000141,Robert Haynes,louis43@example.org,729.812.1277,0.01,2020-11-24T20:39:44.686398,2025-04-18T13:42:19.497247,False,True,business,29.2,"[458, 145, 433, 40, 128, 100, 325, 489, 282, 140]","[160, 77, 157]"
user_000142,Jodi Ford,davislindsey@example.com,001-690-635-2135x680,0.03,2024-05-25T00:27:35.512600,2025-04-18T13:42:08.432064,False,True,premium,31.65,"[482, 297, 78, 87, 337, 319, 368, 461, 309, 172]",[7]
user_000143,Sarah Hawkins,codygarcia@example.org,600-332-3651,0.01,2020-05-28T04:23:31.057171,2025-04-18T13:42:01.868322,False,True,business,80.66,"[107, 392, 292, 213, 316, 327, 15, 254, 455, 321]","[164, 77, 123, 62, 175]"
user_000144,Jill Anderson,david70@example.org,001-566-470-6625,0.18,2021-09-02T13:02:13.449555,2025-04-18T13:42:24.760686,False,True,standard,26.47,"[225, 212, 247, 237, 104]","[155, 36, 80, 183, 81]"
user_000145,Lucas Jensen,victor87@example.org,246-826-3838,0.12,2024-03-16T07:20:45.142893,2025-04-18T13:42:19.546727,False,True,student,421.29,"[389, 189, 263, 287, 54]","[61, 119, 31, 68, 115]"
user_000146,Kari Durham,paul20@example.com,+1-530-540-7859x321,0.02,2021-08-18T02:28:29.047507,2025-04-18T13:42:46.977110,False,True,business,31.05,"[442, 315, 214, 127, 492, 443, 461, 81, 416]","[147, 184, 80, 48, 195]"
user_000147,Amy Davies,barbaramcgrath@example.com,(422)539-5590x599,0.07,2024-06-24T08:20:04.575280,2025-04-18T13:42:46.624070,False,False,student,34.51,"[450, 157, 254, 11, 46, 483, 201, 258, 234, 494]","[55, 149, 90, 12]"
user_000148,Kimberly Thompson,davisjesse@example.org,4877059325,0.1,2020-08-05T03:10:56.983633,2025-04-18T13:42:06.862721,False,True,student,17.48,"[274, 4, 433, 55, 220, 68, 451]","[186, 93, 195, 103, 11]"
user_000149,Brenda Rodriguez,susan56@example.net,454-752-2675,0.06,2021-05-31T01:08:07.134813,2025-04-18T13:42:33.337009,False,True,premium,47.06,"[283, 147, 37, 197, 258, 230, 391, 281]","[159, 174, 156, 30, 32]"
user_000150,Eric Barker,gregorysmith@example.net,001-369-902-9593,0.02,2020-12-31T05:08:46.194076,2025-04-18T13:42:42.720600,False,True,business,29.91,"[480, 187, 386, 73, 101, 308, 260, 205, 256, 20]",[9]
user_000151,William Jackson,underwoodelizabeth@example.net,870-443-3154x10067,0.09,2024-09-19T17:46:07.330664,2025-04-18T13:42:27.584920,False,True,student,26.49,"[233, 76, 310, 457, 263, 71, 167, 476, 313, 163]","[100, 157, 189]"
user_000152,Joshua Garcia,kkramer@example.net,001-832-471-0405x41152,0.03,2023-12-16T02:56:38.459222,2025-04-18T13:42:30.822776,False,True,student,64.7,"[288, 153, 243, 417, 8, 188, 169, 344, 56, 213]","[185, 176, 161, 6, 152]"
user_000153,Anna Wheeler,bbush@example.net,(896)620-1533,0.02,2023-08-07T18:07:44.512498,2025-04-18T13:42:15.844039,False,False,premium,88.95,"[26, 298, 245, 87, 268, 322, 369, 317, 396, 430]","[37, 174, 62, 8, 146]"
user_000154,James Dunn,xhernandez@example.org,(614)897-3103x24171,0.11,2022-08-26T09:50:46.861973,2025-04-18T13:42:51.692649,False,True,standard,30.13,"[160, 214, 77, 211, 353, 104, 210, 256, 396, 313]","[188, 186, 15, 180, 35]"
user_000155,Martin Hughes,nicole52@example.com,4473743490,0.02,2020-09-21T21:21:53.065010,2025-04-18T13:42:18.627483,False,True,student,94.02,"[192, 160, 489, 88, 235, 467, 272, 175, 279, 181]","[156, 123, 49, 63, 71]"
user_000156,Tracy Lawrence,randallloretta@example.com,+1-479-337-4160,0.05,2025-01-15T21:36:56.197456,2025-04-18T13:42:24.942384,False,True,business,41.67,"[147, 360, 106, 353, 250, 162, 245, 178, 286, 478]","[73, 31, 146, 173, 139]"
user_000157,Carol Lewis,davidhenderson@example.net,(932)294-5116x86854,0.12,2024-03-24T18:29:12.300597,2025-04-18T13:42:35.383476,False,False,business,27.76,"[411, 74, 148, 21, 147, 489, 365, 40, 177, 473]","[167, 65, 191, 122, 54]"
user_000158,Jennifer Perry,ashleyaguilar@example.org,991-948-5646,0.08,2020-06-25T18:59:29.364797,2025-04-18T13:42:14.524848,False,True,business,11.24,"[55, 315, 379, 300, 122]","[12, 171, 135, 57]"
user_000159,Lee Steele,fosternatasha@example.net,607.945.0544,0.19,2024-08-02T16:19:00.402596,2025-04-18T13:42:39.091122,False,True,student,133.27,"[367, 241, 51, 348, 394, 70, 2, 493]","[104, 167, 121]"
user_000160,Crystal Turner,uschroeder@example.com,001-469-313-7367x8508,0.09,2021-11-07T13:04:04.592107,2025-04-18T13:42:28.407717,False,True,business,64.41,"[146, 330, 30, 464, 393, 45, 333, 293]","[136, 189, 185, 9]"
user_000161,Samuel Suarez,thompsonnancy@example.org,9308705345,0.03,2023-06-22T18:09:55.984084,2025-04-18T13:42:05.432372,False,True,premium,90.87,"[428, 203, 403]","[47, 191, 74, 9, 2]"
user_000162,Jaime Wheeler,susanwells@example.net,(552)541-4060x293,0.05,2023-09-07T23:29:07.846739,2025-04-18T13:42:14.145015,False,True,business,33.54,"[232, 328, 278, 268, 252, 455, 480]","[129, 119, 69]"
user_000163,Alejandro Deleon,wellsdavid@example.org,+1-503-949-4466x574,0.03,2021-10-22T03:34:22.395203,2025-04-18T13:42:29.238274,False,True,premium,247.09,"[234, 331, 131, 367, 95, 7, 377, 172, 404, 151]","[44, 156, 163, 103]"
user_000164,Lauren Smith,anna99@example.com,517-215-4544x4328,0.16,2024-04-28T05:56:19.396866,2025-04-18T13:42:46.141825,False,True,standard,197.74,"[342, 48, 94, 71, 244, 165, 479, 127, 3]","[98, 60, 114, 192, 68]"
user_000165,Mary Becker,rioswhitney@example.com,(466)409-9353x87584,0.02,2021-10-06T21:07:06.985685,2025-04-18T13:42:26.246852,False,True,standard,143.14,"[334, 184, 354, 120, 31, 341, 60]","[78, 40, 103, 175, 128]"
user_000166,Molly Hansen,staceylam@example.net,635-934-6554,0.07,2024-07-20T20:35:57.749105,2025-04-18T13:42:26.232194,False,True,business,10.67,"[60, 327, 469, 481, 151, 188, 314, 113, 112, 490]","[122, 39, 116]"
user_000167,Lauren Blackburn,kennedyjames@example.org,+1-768-446-0223x56972,0.04,2024-03-10T20:58:23.479040,2025-04-18T13:42:27.254851,False,True,student,64.75,"[281, 467, 241, 387, 275, 410, 340, 422, 111, 390]","[174, 193, 152, 20]"
user_000168,Cassandra Walters,hayesjason@example.org,001-827-912-9666,0.04,2022-03-19T09:12:53.360461,2025-04-18T13:42:00.263519,False,True,business,65.4,"[469, 288, 57, 31]","[146, 137, 38, 42]"
user_000169,Jake Smith,katherine83@example.org,+1-203-635-4216x89421,0.04,2025-01-14T10:55:39.661085,2025-04-18T13:42:25.355579,False,True,standard,324.46,"[105, 367, 298, 250, 46, 460, 261, 228, 414, 28]","[33, 131, 106, 116, 144]"
user_000170,Kelly Hamilton,matthewvalenzuela@example.com,001-732-260-3323x09821,0.18,2022-03-04T13:09:00.735746,2025-04-18T13:42:36.419265,False,True,business,70.12,"[11, 202, 130, 418, 1, 381, 111, 296, 37, 23]","[88, 179, 16, 138, 15]"
user_000171,Lisa Wheeler,stanleydesiree@example.org,4165761847,0.12,2023-10-09T22:20:54.677143,2025-04-18T13:42:35.818681,False,True,student,65.62,"[146, 209, 92]","[196, 164, 186]"
user_000172,Matthew Bates,cindy26@example.org,891.641.1739x34835,0.21,2021-02-05T05:53:54.566806,2025-04-18T13:42:30.888326,False,True,student,691.38,"[445, 469, 464, 193, 192, 41, 349, 493, 338, 447]","[167, 89, 30]"
user_000173,Melissa Castillo,aaronpowers@example.org,001-972-618-1143,0.04,2021-08-13T17:11:56.072899,2025-04-18T13:42:01.004812,False,True,premium,159.33,"[114, 427, 1, 387, 11, 152, 237, 344, 368, 278]","[136, 97, 58, 63, 117]"
user_000174,Shelly Phelps,laurie56@example.net,610-302-2557,0.0,2022-02-27T20:29:52.593167,2025-04-18T13:42:18.563363,False,True,standard,128.03,"[414, 338, 214]",[61]
user_000175,James Bryant,evaughn@example.com,+1-821-720-2169x7972,0.38,2023-05-09T20:01:19.192256,2025-04-18T13:42:49.754546,False,True,standard,194.44,"[306, 344, 360, 446, 24, 125, 379, 22, 205, 224]","[138, 55, 193, 198]"
user_000176,Monica Snow,hknapp@example.com,301.845.0899x358,0.08,2023-08-09T19:00:51.716643,2025-04-18T13:42:12.914620,False,True,business,17.72,"[417, 469, 374, 294, 163, 295]","[60, 77, 36, 169, 133]"
user_000177,Michael Cruz,smithsarah@example.net,872.817.5354x0838,0.02,2024-05-19T13:34:24.516634,2025-04-18T13:42:02.729836,False,True,standard,122.05,"[485, 302, 450, 376, 466, 89, 320, 347, 218, 284]","[12, 88, 164, 171, 97]"
user_000178,Kenneth Miller,hwest@example.com,001-501-966-0880x1994,0.05,2025-01-17T21:50:27.717232,2025-04-18T13:42:19.800549,False,True,student,19.74,"[76, 153, 192, 94, 386, 275, 242, 123, 434]","[76, 181, 36, 118]"
user_000179,Daniel Gibson,xmoran@example.net,211.430.5548x851,0.22,2022-10-04T15:11:15.706828,2025-04-18T13:42:47.310320,False,True,student,24.55,"[271, 68, 198, 124, 130, 104, 169, 331, 40, 472]","[94, 23, 137, 185, 48]"
user_000180,Jennifer King,jacobconrad@example.com,973.951.6091,0.39,2023-08-03T20:16:58.457770,2025-04-18T13:42:55.371419,False,True,standard,27.73,"[96, 411, 389, 300]","[122, 53, 85, 77]"
user_000181,Jonathan Moreno,tranryan@example.net,882.592.2169x9586,0.12,2021-08-31T00:17:42.772313,2025-04-18T13:42:55.815612,False,True,premium,48.67,"[60, 382, 386, 245, 468, 124, 356, 309, 360, 104]","[61, 141, 82, 198, 72]"
user_000182,Jodi Anderson,vmorrison@example.net,785-383-3394x5228,0.02,2024-02-06T16:46:21.070253,2025-04-18T13:42:31.736813,False,True,business,713.32,"[133, 184, 262, 451, 254, 238, 50]","[194, 81, 52, 94, 80]"
user_000183,Terri Mckinney,natalie60@example.net,606-620-0342,0.01,2021-01-10T18:41:48.252875,2025-04-18T13:42:01.721969,False,True,premium,218.89,"[74, 8, 133, 283, 478, 299, 296, 368, 213, 151]","[50, 84, 58]"
user_000184,Christina Weaver,lisa19@example.net,001-283-286-3840x6665,0.14,2024-01-06T11:04:41.979730,2025-04-18T13:42:10.185233,False,True,student,16.82,"[335, 483, 350, 172, 131, 390, 420, 250, 494, 370]","[117, 43, 187, 90, 35]"
user_000185,Shannon Ramos,rhondabush@example.net,(398)893-3472x122,0.02,2020-07-01T13:51:56.812280,2025-04-18T13:42:14.746735,False,True,standard,47.0,"[17, 429, 433, 38, 483, 418, 342, 24, 391, 3]","[35, 161, 59, 17, 181]"
user_000186,Christopher Singleton,riverajenna@example.org,7253909479,0.03,2024-03-20T04:04:25.191185,2025-04-18T13:42:17.071540,False,True,student,38.02,"[30, 316, 326, 341, 478, 315, 467, 247]","[4, 1, 136, 141, 105]"
user_000187,Clinton Jones,robertherrera@example.org,(233)355-5439x878,0.02,2023-08-22T23:41:11.173717,2025-04-18T13:42:24.740035,True,True,business,49.94,"[146, 8, 257, 416, 357, 345, 220, 412, 481, 465]","[27, 24, 134]"
user_000188,Lisa Oliver,flemingmanuel@example.org,(548)740-8588x7704,0.03,2022-11-12T20:18:14.918603,2025-04-18T13:42:54.892709,False,True,business,60.26,"[136, 407, 203, 40, 191, 491, 207, 235]","[178, 57, 76, 175]"
user_000189,Tyler Medina,simsjason@example.net,001-336-213-8612x07501,0.02,2021-03-09T10:05:56.576938,2025-04-18T13:42:13.114480,False,True,standard,38.45,"[207, 194, 193, 282]","[14, 163, 2, 179, 43]"
user_000190,Roberto Bartlett,ohughes@example.com,(350)661-8091x90158,0.03,2024-03-25T09:26:37.375384,2025-04-18T13:42:16.081043,False,True,business,69.04,"[439, 498, 48, 458, 270, 470, 21, 117, 108, 461]","[69, 11, 19, 175, 71]"
user_000191,Preston Kim,bshort@example.com,(783)226-8424,0.05,2023-01-24T05:13:01.314459,2025-04-18T13:42:31.304185,False,True,standard,28.3,"[475, 435, 161, 8, 492]","[150, 36, 192, 182]"
user_000192,Aaron Carlson,torreskaitlin@example.net,(436)282-2239x431,0.24,2024-07-21T04:13:05.951110,2025-04-18T13:42:53.942192,False,True,business,10.28,"[288, 123, 290, 427, 434]","[173, 138, 84, 98, 193]"
user_000193,Julia Dunn MD,kingjames@example.net,755.623.1491x3577,0.12,2023-10-06T18:21:13.574386,2025-04-18T13:42:07.143698,False,True,standard,15.78,"[381, 498, 177, 27, 50, 223, 118, 429, 38, 174]","[198, 83, 7, 162, 69]"
user_000194,Rhonda Benjamin,adamsanchez@example.org,001-364-452-5777x547,0.06,2023-07-11T06:40:05.721945,2025-04-18T13:42:02.918422,False,True,premium,116.32,"[283, 481, 192, 221, 95, 348, 299, 338]","[21, 197, 158, 75, 63]"
user_000195,Ronald Vance,josemercado@example.org,001-910-480-9969x3084,0.08,2022-02-15T10:18:27.670212,2025-04-18T13:42:11.398399,False,True,premium,9.45,"[364, 401, 324, 78, 378, 199, 162, 184, 54]","[1, 78]"
user_000196,Morgan Carter,fmason@example.com,(480)939-2827x229,0.27,2024-12-28T11:50:26.414771,2025-04-18T13:42:00.425189,False,True,standard,144.29,"[44, 95, 220, 229, 285]","[26, 6, 22, 90, 141]"
user_000197,Crystal Baker,bradclark@example.com,(477)800-5184x4989,0.14,2023-07-26T02:43:14.431417,2025-04-18T13:42:19.917807,False,True,business,471.18,"[6, 149, 211, 198, 398, 43, 371, 461, 286]","[146, 133, 43, 175]"
user_000198,Sara Black,okaufman@example.net,(655)577-9082x7231,0.02,2021-01-17T17:46:22.425264,2025-04-18T13:42:07.441441,False,True,business,15.05,"[252, 74, 32, 85, 222, 141, 215]","[123, 19, 92, 64, 63]"
user_000199,Ruth Guerrero,ushepherd@example.org,477.439.2603x0299,0.03,2023-06-12T00:55:02.947617,2025-04-18T13:42:00.351452,False,True,premium,10.7,"[54, 69, 155, 3, 485, 202, 170, 430, 317, 194]","[112, 85, 110, 166, 152]"
user_000200,Amy Scott,zacharysullivan@example.net,+1-404-413-7977x2369,0.07,2023-05-31T11:32:19.584677,2025-04-18T13:42:28.648294,False,True,premium,34.15,"[160, 90, 493, 203, 495, 163, 149, 376, 355, 324]","[147, 62, 83, 96, 71]"
user_000201,Michael Nielsen,hallpaul@example.org,9382862912,0.0,2024-09-07T07:45:39.312792,2025-04-18T13:42:29.885797,False,True,standard,276.04,"[102, 303, 279, 92, 349, 393, 281, 13, 487, 372]","[181, 53, 112, 74, 177]"
user_000202,Anna Hopkins,princekimberly@example.net,(886)450-8637x65991,0.07,2021-07-27T04:08:09.112327,2025-04-18T13:42:43.951533,False,True,student,46.61,"[255, 71, 324, 155, 123, 129, 337, 78, 366, 216]","[18, 114, 153, 122, 149]"
user_000203,Angela George,ascott@example.net,001-409-881-8063x5651,0.04,2023-07-22T06:42:26.788702,2025-04-18T13:42:13.217963,False,True,student,38.55,"[18, 404, 495, 184, 359, 458, 415, 274, 304, 326]","[27, 196]"
user_000204,Jessica Diaz,victoria63@example.com,+1-687-725-8874,0.08,2024-03-02T04:55:52.759877,2025-04-18T13:42:21.887785,False,True,premium,11.89,"[313, 22, 288, 330, 346, 331, 204, 495, 385, 169]","[27, 2, 25, 66, 56]"
user_000205,Scott Wilson,seanlyons@example.org,838-265-8902,0.06,2024-04-26T07:27:35.840026,2025-04-18T13:42:47.395328,False,True,premium,96.93,"[191, 200, 237, 395, 347, 301, 353, 256, 77, 176]",[123]
user_000206,Kyle Davis,jeffrey19@example.org,001-666-598-4902x7703,0.11,2020-06-18T17:58:25.145715,2025-04-18T13:42:33.970895,False,True,standard,60.06,"[425, 481, 373, 72]","[79, 87, 116, 52, 133]"
user_000207,Crystal Jackson,warddiana@example.org,246-356-6938,0.02,2024-11-21T23:21:34.075507,2025-04-18T13:42:30.975559,False,True,student,100.24,"[356, 231, 163, 34, 153, 22, 414, 363, 58, 11]","[165, 27, 173, 42, 189]"
user_000208,Kristin Aguilar,sylvia43@example.net,376.390.4268,0.01,2022-10-24T06:13:00.714071,2025-04-18T13:42:18.397954,False,True,premium,10.08,"[286, 218, 490, 236, 118, 408, 207, 322]","[47, 163, 168]"
user_000209,Jose Scott,heather69@example.com,001-735-877-9071x41633,0.1,2025-01-27T04:57:14.554452,2025-04-18T13:42:28.990253,False,True,premium,65.36,"[303, 219, 199, 2, 360, 109, 105, 142, 385, 414]","[147, 26]"
user_000210,Ronnie Wright,rosskaitlyn@example.com,482-575-5394,0.07,2022-10-16T15:27:30.240155,2025-04-18T13:42:09.979992,False,True,business,11.5,"[100, 234, 58, 134, 343, 441, 250, 270]","[152, 99, 156, 100, 150]"
